Epoch,Global Step,Loss,NLL-Loss,Arc-Loss,Brc-Loss,Align-Loss
243,61200,3774.9773,715.3563,90.5102,134.391,2834.7197
244,61400,3754.9608,715.169,90.4229,137.7588,2811.6101
245,61600,3730.4852,707.5723,93.1181,141.9645,2787.8302
246,61800,3776.3209,717.0332,90.8762,137.2864,2831.1251
246,62000,3706.6049,701.8264,91.592,139.7992,2773.3873
247,62200,3759.9232,711.9432,91.0854,136.5242,2820.3705
248,62400,3770.7018,715.4013,91.1211,138.992,2825.1874
249,62600,3709.7924,700.2065,93.8312,142.2695,2773.4851
250,62800,3788.3426,719.8037,93.8505,144.0378,2830.6506
250,63000,3736.1959,709.2389,87.0874,133.3142,2806.5554
251,63200,3744.0728,712.0145,92.8456,138.4804,2800.7323
252,63400,3703.9956,702.8649,86.0764,129.5209,2785.5334
253,63600,3718.936,706.4898,86.407,130.9172,2795.1221
254,63800,3730.4172,705.1459,91.2765,139.6373,2794.3575
254,64000,3725.3537,708.2942,87.9455,130.2768,2798.8371
255,64200,3765.8712,716.3892,92.3577,138.6365,2818.4877
256,64400,3746.913,713.181,90.2448,134.4186,2809.0686
257,64600,3760.9362,713.1982,86.5934,130.5561,2830.5886
258,64800,3749.463,711.8649,92.0712,138.3264,2807.2005
258,65000,3739.7871,708.8114,89.7985,136.157,2805.0201
259,65200,3768.7403,719.4995,86.4941,130.5907,2832.1561
260,65400,3794.1534,719.8681,91.5549,133.6844,2849.0461
261,65600,3696.3474,704.9541,85.8358,128.2721,2777.2854
262,65800,3800.2851,719.1073,91.1738,136.6966,2853.3074
262,66000,3711.9785,703.0023,89.0156,135.3462,2784.6145
263,66200,3799.5113,724.6423,88.6526,133.9238,2852.2926
264,66400,3624.7503,688.4403,83.7687,121.3858,2731.1556
265,66600,3716.0808,703.7634,90.895,137.8856,2783.5368
266,66800,3645.4709,694.9088,83.8641,128.0871,2738.6109
266,67000,3705.7793,703.715,89.4831,132.4856,2780.0956
267,67200,3779.926,715.6259,87.7611,130.6327,2845.9063
268,67400,3697.074,707.0246,86.4205,130.6767,2772.9521
269,67600,3743.8932,712.5262,85.1573,125.8917,2820.3181
270,67800,3718.7834,705.3768,89.8244,133.3165,2790.2657
270,68000,3763.3912,714.629,86.8281,130.175,2831.7592
271,68200,3725.9465,709.5226,84.983,128.5244,2802.9165
272,68400,3687.2193,703.4519,86.673,129.7368,2767.3576
273,68600,3688.755,705.3659,83.9983,125.17,2774.2209
274,68800,3721.9762,702.8256,88.0037,133.0617,2798.0852
274,69000,3672.7416,700.5967,84.0984,126.0643,2761.9822
275,69200,3742.2159,712.7122,86.6598,129.5379,2813.3061
276,69400,3694.3604,702.4902,86.8421,132.1251,2772.903
277,69600,3690.8975,704.1189,83.9699,123.0493,2779.7595
278,69800,3760.3483,714.3788,86.2249,126.5215,2833.223
278,70000,3713.1316,703.7196,85.224,124.9277,2799.2603
279,70200,3717.9749,708.5434,82.6138,121.3494,2805.4683
280,70400,3709.9832,708.1389,87.04,129.2053,2785.599
281,70600,3759.2111,714.065,88.4855,133.3675,2823.2932
282,70800,3706.7809,705.5852,83.8487,125.9208,2791.4262
282,71000,3683.9209,703.6255,83.3867,125.8379,2771.0707
283,71200,3766.8401,714.2287,84.2402,127.3877,2840.9835
284,71400,3653.2558,694.894,83.2016,122.1755,2752.9847
285,71600,3732.5465,710.0464,84.216,124.3028,2813.9814
286,71800,3694.5811,705.324,84.6006,127.6344,2777.0221
286,72000,3743.9227,714.5339,83.3324,124.4927,2821.5637
287,72200,3659.6067,695.6578,83.7902,123.312,2756.8467
288,72400,3721.2172,710.3989,83.7765,126.7244,2800.3173
289,72600,3688.9716,701.5093,80.9894,121.4963,2784.9766
289,72800,3709.8121,707.2008,87.8176,132.6578,2782.1359
290,73000,3704.2799,704.93,84.9258,125.5167,2788.9074
291,73200,3668.4235,699.7574,81.3633,121.3324,2765.9704
292,73400,3743.141,714.8916,85.5178,123.3531,2819.3785
293,73600,3693.9045,702.1583,84.8831,129.3695,2777.4936
293,73800,3698.9477,705.5868,81.3641,119.3244,2792.6724
294,74000,3733.4401,711.1421,81.5384,120.1534,2820.6062
295,74200,3683.5856,701.3598,80.7272,118.4732,2783.0254
296,74400,3579.1206,682.7614,78.4634,118.7157,2699.1801
297,74600,3739.2854,711.5471,86.959,130.6173,2810.1621
297,74800,3738.8928,713.3296,82.0396,122.335,2821.1885
298,75000,3685.5966,701.7624,83.319,128.9297,2771.5854
299,75200,3688.7422,706.1287,82.1351,120.9232,2779.5553
300,75400,3763.5685,717.3973,83.5063,125.8549,2836.81
301,75600,3609.6374,690.0455,78.5387,116.493,2724.5601
301,75800,3717.7057,707.2393,84.5158,126.1736,2799.777
302,76000,3668.9754,700.2782,79.2723,117.375,2772.0499
303,76200,3768.6042,717.092,84.5782,124.3035,2842.6306
304,76400,3674.0698,701.7186,79.2667,120.3111,2772.7734
305,76600,3621.1082,691.9052,76.7235,113.6949,2738.7846
305,76800,3679.1811,701.7625,81.4804,118.9243,2777.0139
306,77000,3683.2994,701.7048,78.6491,117.535,2785.4105
307,77200,3742.0348,714.7414,84.081,120.2533,2822.9591
308,77400,3629.2851,692.2802,80.5426,119.4701,2736.9923
309,77600,3671.2588,704.262,75.8383,112.4791,2778.6795
309,77800,3674.0889,701.8811,79.394,119.0324,2773.7815
310,78000,3673.5038,702.9887,78.1743,116.948,2775.3929
311,78200,3702.1285,709.7448,78.5421,114.8706,2798.9709
312,78400,3607.7998,686.1196,76.7209,113.6336,2731.3258
313,78600,3727.7519,713.1457,81.6973,119.9024,2813.0065
313,78800,3674.9758,700.4884,79.8078,119.082,2775.5976
314,79000,3694.7558,707.7205,81.6383,117.3552,2788.0418
315,79200,3668.7281,702.3382,77.1424,114.8245,2774.423
316,79400,3693.2177,704.0609,80.9684,119.5418,2788.6467
317,79600,3656.5638,699.4684,81.094,121.113,2754.8883
317,79800,3687.7364,705.6801,79.5637,117.3819,2785.1108
318,80000,3715.6056,712.0233,78.6525,117.0386,2807.8912
319,80200,3653.0089,693.8292,81.01,122.5891,2755.5806
320,80400,3654.4763,702.438,75.2219,111.9562,2764.8601
321,80600,3651.4223,696.1793,81.7852,121.8051,2751.6527
321,80800,3679.8309,703.7595,75.5646,111.4147,2789.0921
322,81000,3611.8166,693.3553,72.2332,105.7815,2740.4466
323,81200,3749.6985,715.6509,83.9069,123.9889,2826.1517
324,81400,3635.0007,693.9837,71.9064,104.6252,2764.4854
325,81600,3689.2127,706.3502,79.6546,119.0812,2784.1267
325,81800,3693.8978,702.6353,81.8035,120.5321,2788.9268
326,82000,3673.5576,702.6959,76.3563,113.1579,2781.3474
327,82200,3682.8375,705.5792,79.0638,116.6772,2781.5172
328,82400,3682.476,705.1448,74.9909,108.2621,2794.0782
329,82600,3665.6337,702.8243,78.9046,117.8252,2766.0795
329,82800,3664.2665,702.0282,73.2612,109.2173,2779.7598
330,83000,3665.3868,700.9625,76.9126,113.7366,2773.7752
331,83200,3646.6001,697.2978,78.871,117.1402,2753.2911
332,83400,3590.6597,689.1305,75.0456,108.2779,2718.2057
333,83600,3641.1774,694.8793,77.1414,110.5822,2758.5745
333,83800,3654.6107,700.0404,76.8985,112.9602,2764.7116
334,84000,3642.9892,698.5356,75.5175,109.363,2759.5732
335,84200,3755.7652,720.2839,79.4796,116.4801,2839.5214
336,84400,3654.3445,698.9604,73.4396,108.163,2773.7815
336,84600,3642.1654,697.7538,75.1156,111.459,2757.837
337,84800,3608.3541,691.2226,76.0196,112.3655,2728.7463
338,85000,3680.8488,704.1396,76.3991,114.9877,2785.3224
339,85200,3652.2513,698.054,79.457,117.1107,2757.6297
340,85400,3723.1302,714.9903,78.13,112.3475,2817.6625
340,85600,3673.2601,704.0477,74.0134,109.2497,2785.9493
341,85800,3683.1553,705.3657,74.5751,108.8309,2794.3835
342,86000,3623.8116,695.433,72.4552,106.7184,2749.205
343,86200,3663.7892,702.7664,76.5442,114.0453,2770.4333
344,86400,3632.3571,696.1854,73.9579,108.6749,2753.5389
344,86600,3593.6868,689.3185,71.4756,105.3035,2727.5891
345,86800,3674.4975,704.2748,76.4038,113.4566,2780.3623
346,87000,3673.5874,706.1843,69.5618,102.5453,2795.2959
347,87200,3599.5854,687.2376,77.2448,112.9201,2722.183
348,87400,3647.6615,695.2077,76.334,110.5643,2765.5556
