Epoch,Global Step,Loss,NLL-Loss,Arc-Loss,Brc-Loss,Align-Loss
228,1657400,4275.4405,839.3344,197.3269,295.4491,2943.3302
229,1657600,4140.4423,812.0729,191.5422,280.6323,2856.1948
230,1657800,4188.9956,818.5849,191.9267,284.3843,2894.0996
230,1658000,4197.8749,821.5698,196.2434,289.4311,2890.6306
231,1658200,4131.28,809.1182,188.2936,283.6816,2850.1866
232,1658400,4202.918,819.0709,196.7679,287.5909,2899.4883
233,1658600,4203.5983,826.3789,190.5741,285.2384,2901.4069
234,1658800,4085.6151,800.1744,191.2822,282.5237,2811.6348
234,1659000,4110.7836,804.2288,186.9753,279.2684,2840.3111
235,1659200,4218.71,828.3597,195.2023,289.7635,2905.3844
236,1659400,4146.1499,813.7715,192.7721,288.6535,2850.9529
237,1659600,4153.3696,810.8347,191.0934,283.8891,2867.5524
238,1659800,4237.9783,829.4554,193.9448,283.781,2930.7971
238,1660000,4123.2246,805.6086,190.634,288.3601,2838.6218
239,1660200,4168.1746,817.0353,193.0196,284.2288,2873.8908
240,1660400,4148.8868,813.9963,187.2252,280.8627,2866.8026
241,1660600,4199.8016,815.6162,192.9717,287.6151,2903.5986
242,1660800,4168.9394,821.617,189.7246,280.9622,2876.6355
242,1661000,4182.0735,817.7471,192.853,287.8034,2883.67
243,1661200,4142.0016,809.9824,187.1191,277.5844,2867.3157
244,1661400,4133.1792,808.6786,193.9015,287.1383,2843.4608
245,1661600,4198.4627,824.533,192.57,286.0074,2895.3523
246,1661800,4196.5482,818.0205,194.7931,286.6324,2897.1022
246,1662000,4183.7486,819.9105,189.2848,280.7281,2893.8252
247,1662200,4185.9672,818.6288,195.5889,288.5059,2883.2435
248,1662400,4187.7176,825.2993,189.9057,280.4185,2892.0941
249,1662600,4111.6211,801.5456,189.5477,282.9151,2837.6127
250,1662800,4153.5506,815.3598,189.4995,283.594,2865.0973
250,1663000,4140.042,812.3789,189.9601,279.2608,2858.4423
251,1663200,4147.9257,812.0585,188.6585,283.7833,2863.4254
252,1663400,4215.201,826.9514,193.8162,287.7565,2906.677
253,1663600,4138.6165,810.9523,190.1795,275.2236,2862.2611
254,1663800,4202.6466,821.76,193.518,291.3727,2895.9959
254,1664000,4098.2211,804.6727,188.3258,274.9029,2830.3199
255,1664200,4214.4396,827.0213,190.4627,282.6571,2914.2985
256,1664400,4175.079,812.6029,196.484,290.4452,2875.547
257,1664600,4161.2981,815.9523,190.8591,283.024,2871.4627
258,1664800,4230.4863,832.5653,194.0224,285.9811,2917.9175
258,1665000,4214.2223,826.655,191.2247,284.5321,2911.8106
259,1665200,4154.994,813.1822,193.4085,289.775,2858.6281
260,1665400,4169.3341,816.8653,191.2477,279.0896,2882.1315
261,1665600,4149.818,813.1455,183.3063,274.7377,2878.6285
262,1665800,4155.1579,813.5764,192.7383,285.4137,2863.4294
262,1666000,4178.8319,816.3259,192.3165,290.4092,2879.7803
263,1666200,4188.9917,815.8588,189.6408,278.6899,2904.8021
264,1666400,4167.6191,818.7975,192.0774,284.4244,2872.3198
265,1666600,4186.7703,816.0571,192.5466,288.5605,2889.6061
266,1666800,4145.0747,810.7711,188.8818,279.582,2865.8398
266,1667000,4107.814,801.9331,189.381,277.4869,2839.013
267,1667200,4173.161,816.2677,189.2374,273.6869,2893.969
268,1667400,4188.8489,817.5698,194.4528,290.0513,2886.775
269,1667600,4123.0755,807.3579,188.533,276.8838,2850.3008
269,1667800,4164.6089,816.1076,189.2012,277.6056,2881.6945
270,1668000,4177.2924,816.4141,187.3383,276.994,2896.546
271,1668200,4195.9301,821.8474,193.9291,286.1504,2894.0032
272,1668400,4154.2845,810.1047,191.1164,281.9469,2871.1164
273,1668600,4104.2872,804.2028,185.6953,275.5893,2838.7997
273,1668800,4184.3056,818.2472,190.7417,280.1502,2895.1665
274,1669000,4079.5928,798.9549,188.3705,276.5301,2815.7374
275,1669200,4139.517,811.0255,191.2937,282.659,2854.5388
276,1669400,4112.4623,803.603,186.0199,273.4191,2849.4204
277,1669600,4231.3427,828.0065,194.3454,285.3838,2923.607
277,1669800,4120.4829,806.0005,185.7428,274.5666,2854.1729
278,1670000,4118.6129,806.4734,185.6108,272.0448,2854.4839
279,1670200,4228.309,829.1818,196.1364,285.9955,2916.9952
280,1670400,4172.9547,817.2113,188.2434,273.6668,2893.8333
281,1670600,4237.3473,828.7764,194.9887,284.3237,2929.2584
281,1670800,4128.6197,808.5315,187.4467,275.3358,2857.3058
282,1671000,4172.9545,815.3538,190.9096,279.0206,2887.6705
283,1671200,4183.9554,818.516,189.0468,280.0174,2896.3752
284,1671400,4073.9578,798.548,187.2517,273.1391,2815.019
