Epoch,Global Step,Loss,NLL-Loss,Arc-Loss,Brc-Loss,Align-Loss
281,1670600,4295.9168,840.8836,225.0273,363.8298,2866.1762
281,1670800,4378.1243,853.1343,232.398,374.0346,2918.5574
282,1671000,4256.4385,826.4121,221.726,359.1797,2849.1207
283,1671200,4267.1831,832.2623,225.8024,363.7698,2845.3485
284,1671400,4355.2723,842.4189,229.7343,371.266,2911.8531
285,1671600,4312.9665,842.1563,227.6256,368.0497,2875.1349
285,1671800,4280.587,834.3686,224.9385,363.4534,2857.8264
286,1672000,4219.2069,820.8236,219.693,354.8942,2823.7961
287,1672200,4359.2059,847.1372,229.7727,373.7798,2908.5162
288,1672400,4273.4447,829.1401,230.7389,366.9502,2846.6155
289,1672600,4261.583,825.9248,226.4936,359.9885,2849.1762
289,1672800,4284.7739,834.7178,226.9345,363.7742,2859.3475
290,1673000,4392.4048,850.0646,230.7608,373.2349,2938.3446
291,1673200,4237.6728,828.5852,223.1411,359.7402,2826.2064
292,1673400,4277.9392,827.5597,226.1721,359.4734,2864.7339
293,1673600,4255.3054,826.8387,226.6078,361.2416,2840.6172
293,1673800,4313.9073,837.072,228.9105,364.8482,2883.0767
294,1674000,4326.1425,841.7719,226.8005,367.0666,2890.5035
295,1674200,4258.4858,827.549,224.7183,364.001,2842.2176
296,1674400,4309.1413,838.455,222.6156,360.9608,2887.1099
297,1674600,4295.6904,839.1699,224.9285,363.0494,2868.5426
297,1674800,4269.6053,831.1871,223.2342,360.1381,2855.0458
298,1675000,4305.0215,835.3364,228.543,366.3964,2874.7457
299,1675200,4277.2041,832.9779,226.3891,363.7971,2854.04
300,1675400,4320.9257,839.2274,227.4069,365.9126,2888.3788
300,1675600,4313.8784,836.192,227.0968,365.5272,2885.0624
301,1675800,4364.1364,848.6214,229.727,364.9987,2920.7893
302,1676000,4258.2881,825.6692,229.7864,369.3604,2833.4721
303,1676200,4278.8343,832.6589,220.7864,361.3175,2864.0715
304,1676400,4259.3471,826.0504,225.078,358.7598,2849.4588
304,1676600,4291.9241,835.6657,221.7279,360.0606,2874.4699
305,1676800,4283.3914,829.6375,226.6255,365.0239,2862.1044
306,1677000,4200.1204,819.3357,218.4052,350.231,2812.1485
307,1677200,4266.066,826.2536,226.2942,362.2407,2851.2775
308,1677400,4315.1012,839.24,224.7325,360.1046,2891.0241
308,1677600,4324.2573,835.4675,229.9901,364.9332,2893.8666
309,1677800,4246.5456,827.9865,222.1634,359.9409,2836.4548
310,1678000,4368.6107,845.501,233.4769,374.4978,2915.135
311,1678200,4323.2137,846.7169,220.66,357.7418,2898.095
312,1678400,4318.1078,834.617,230.2911,367.0141,2886.1856
312,1678600,4249.4699,826.0939,222.834,356.2256,2844.3164
313,1678800,4330.6323,841.7566,227.6749,370.5875,2890.6133
314,1679000,4234.5748,824.2115,221.2287,347.4206,2841.714
315,1679200,4361.1265,844.3528,229.8538,373.3179,2913.602
316,1679400,4182.0312,816.3133,216.3233,350.6314,2798.7632
316,1679600,4262.0368,828.7451,222.7785,357.4948,2853.0184
317,1679800,4208.4832,815.7553,221.6691,349.9954,2821.0634
318,1680000,4353.8329,850.4,224.6106,373.809,2905.0133
319,1680200,4259.0558,831.5414,223.9286,353.1849,2850.4009
320,1680400,4260.2739,823.8282,222.4275,356.6334,2857.3848
320,1680600,4342.92,842.7762,227.8103,367.2723,2905.0612
321,1680800,4291.157,834.7311,222.6736,355.3613,2878.3909
322,1681000,4244.4921,821.1564,225.0743,362.4255,2835.8359
323,1681200,4236.5157,819.5791,219.8238,350.8088,2846.304
324,1681400,4320.7023,844.2066,227.4109,366.8412,2882.2437
324,1681600,4220.2462,820.4602,217.8747,350.2942,2831.6171
325,1681800,4228.7259,824.0689,216.2211,352.2456,2836.1904
326,1682000,4307.5611,833.4769,231.3017,368.9862,2873.7963
327,1682200,4302.1545,836.2733,223.4077,360.4413,2882.0321
328,1682400,4332.4783,837.2222,225.6429,362.0508,2907.5624
328,1682600,4393.2805,850.1811,231.7903,368.6229,2942.6862
329,1682800,4363.7334,847.8197,225.8668,364.5433,2925.5036
330,1683000,4270.8472,833.1167,223.9899,358.2946,2855.446
331,1683200,4180.3975,816.4827,215.0868,350.7887,2798.0394
332,1683400,4326.1622,837.7962,226.9907,360.5048,2900.8705
332,1683600,4303.1449,837.3394,222.6428,358.7726,2884.3901
333,1683800,4244.3608,824.8828,221.5694,356.8278,2841.0808
334,1684000,4274.6348,834.4419,220.5485,354.1701,2865.4743
335,1684200,4189.8729,809.6652,223.0158,355.8732,2801.3187
336,1684400,4260.484,830.7593,217.8931,354.5111,2857.3205
336,1684600,4219.8856,819.9329,218.7405,352.52,2828.6922
337,1684800,4300.3593,831.9834,224.4804,354.3053,2889.5902
